2018-09-10 18:14:35,312 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-21 22:14:10,871 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jia88tt6y6704w6b6dmwk75pnszbi2k1' AND `django_session`.`expire_date` > '2018-11-21 22:14:10'); args=(u'jia88tt6y6704w6b6dmwk75pnszbi2k1', u'2018-11-21 22:14:10')
2018-11-21 22:14:10,898 utils.py [django.db.backends:91] [DEBUG]- (0.024) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-21 22:14:10,926 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-11-21 22:14:10,956 utils.py [django.db.backends:91] [DEBUG]- (0.029) SELECT `monitor_project_t`.`id`, `monitor_project_t`.`envir`, `monitor_project_t`.`product`, `monitor_project_t`.`project`, `monitor_project_t`.`customer`, `monitor_project_t`.`svn_master_id`, `monitor_project_t`.`user`, `monitor_project_t`.`port`, `monitor_project_t`.`password`, `monitor_project_t`.`server_type`, `monitor_project_t`.`role`, `monitor_project_t`.`url`, `monitor_project_t`.`alive`, `monitor_project_t`.`status`, `monitor_project_t`.`svn`, `monitor_project_t`.`svn_mst_alive`, `monitor_project_t`.`svn_mst_lock`, `monitor_project_t`.`privatekey`, `monitor_project_t`.`publickey`, `monitor_project_t`.`info` FROM `monitor_project_t` WHERE `monitor_project_t`.`id` = 25; args=(25,)
2018-11-21 22:14:11,009 utils.py [django.db.backends:91] [DEBUG]- (0.026) UPDATE `monitor_project_t` SET `envir` = 1, `product` = 12, `project` = 'caipiao', `customer` = 29, `svn_master_id` = 2, `user` = 'root', `port` = 11223, `password` = '/', `server_type` = 'backend', `role` = 'main', `url` = 'https://arno.com', `alive` = 1, `status` = 1, `svn` = 0, `svn_mst_alive` = 1, `svn_mst_lock` = 1, `privatekey` = 'thisisdefaultprivatekey', `publickey` = 'thisisdefaultpublickey', `info` = '' WHERE `monitor_project_t`.`id` = 25; args=(1, 12, u'caipiao', 29, 2, u'root', 11223, u'/', u'backend', u'main', u'https://arno.com', 1, 1, 0, 1, 1, u'thisisdefaultprivatekey', u'thisisdefaultpublickey', u'', 25)
2018-11-21 22:14:11,058 execute_customer.py [django:61] [INFO]- python /home/centos/rsync/httpd/lottery_code_onlineEnv.py
2018-11-21 22:14:12,313 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jia88tt6y6704w6b6dmwk75pnszbi2k1' AND `django_session`.`expire_date` > '2018-11-21 22:14:12'); args=('jia88tt6y6704w6b6dmwk75pnszbi2k1', u'2018-11-21 22:14:12')
2018-11-21 22:14:12,341 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-21 22:14:12,394 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_project_t`.`id`, `monitor_project_t`.`envir`, `monitor_project_t`.`product`, `monitor_project_t`.`project`, `monitor_project_t`.`customer`, `monitor_project_t`.`svn_master_id`, `monitor_project_t`.`user`, `monitor_project_t`.`port`, `monitor_project_t`.`password`, `monitor_project_t`.`server_type`, `monitor_project_t`.`role`, `monitor_project_t`.`url`, `monitor_project_t`.`alive`, `monitor_project_t`.`status`, `monitor_project_t`.`svn`, `monitor_project_t`.`svn_mst_alive`, `monitor_project_t`.`svn_mst_lock`, `monitor_project_t`.`privatekey`, `monitor_project_t`.`publickey`, `monitor_project_t`.`info` FROM `monitor_project_t` WHERE `monitor_project_t`.`id` = 25; args=(25,)
2018-11-21 22:14:12,545 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE `monitor_project_t_minion_id`.`project_t_id` = 25; args=(25,)
2018-11-21 22:14:12,598 utils.py [django.db.backends:91] [DEBUG]- (0.052) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t`; args=()
2018-11-21 22:14:12,619 base.py [django.template:925] [DEBUG]- Exception while resolving variable 'can_change_related' in template 'admin/widgets/related_widget_wrapper.html'.
Traceback (most recent call last):
  File "J:\arno\test\lib\site-packages\django\template\base.py", line 903, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [can_change_related] in u'[{\'False\': False, \'None\': None, \'True\': True}, {u\'url_params\': u\'_to_field=id&_popup=1\', \'add_related_url\': u\'/admin/monitor/minion_t/add/\', u\'name\': \'minion_id\', \'can_add_related\': True, u\'model\': \'minion_t\', u\'rendered_widget\': u\'<select name="minion_id" multiple="multiple" id="id_minion_id">\\n  <option value="1">HT_NG_HK_84_74 - fent - \\u542f\\u7528</option>\\n\\n  <option value="2">HT_NG_HK_55_50 - fent - \\u542f\\u7528</option>\\n\\n  <option value="4">CP_NG_HK_83_36 - fent - \\u542f\\u7528</option>\\n\\n  <option value="5">CP_NG_HK_8_82 - fent - \\u542f\\u7528</option>\\n\\n  <option value="6">CP_NG_HK_85_10 - fent - \\u542f\\u7528</option>\\n\\n  <option value="9">CP_NG_HK_179_204 - \\u4f18\\u4e0e\\u4e91[youyucloud] - \\u542f\\u7528</option>\\n\\n  <option value="28">CP_NG_HK_137_13 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="11">SP_NG_HK_173_3 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="12">SP_NG_HK_55_122 - fent - \\u542f\\u7528</option>\\n\\n  <option value="13">SP_NG_HK_91_122 - fent - \\u542f\\u7528</option>\\n\\n  <option value="14">JAVATEST_TOMCAT_HK_153_113 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="15">SA-VPN-SH-101-236 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="16">SA-VPN-BJ-35-62 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="17">SA-VPN-HK-4-12 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="19">YS_NG_HK_44_202 - \\u7f51\\u65f6[wangshi] - \\u542f\\u7528</option>\\n\\n  <option value="21">YS_NG_HK_40_76 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="34">CP_NG_HK_42_48 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="23">YS_NG_HK_84_110 - \\u7f51\\u65f6[wangshi] - \\u542f\\u7528</option>\\n\\n  <option value="24">YS_NG_HK_94_40 - fent - \\u542f\\u7528</option>\\n\\n  <option value="25">YS_NG_HK_8_92 - \\u7f51\\u65f6[wangshi] - \\u542f\\u7528</option>\\n\\n  <option value="26">YSHT_NG_HK_169_9 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="27">YSHT_NG_HK_77_181 - fent - \\u7981\\u7528</option>\\n\\n  <option value="29">JAVA_NG_HK_52_98 - fent - \\u542f\\u7528</option>\\n\\n  <option value="30">JAVA_NG_HK_33_71 - fent - \\u7981\\u7528</option>\\n\\n  <option value="31">JAVA_NG_HK_91_170 - fent - \\u542f\\u7528</option>\\n\\n  <option value="32">JAVA_NG_HK_83_86 - fent - \\u7981\\u7528</option>\\n\\n  <option value="35">IMAGE_NG_HK_33_76 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="36">PUB_DNS_HK_181_165 - \\u675c\\u675c[dudu] - \\u542f\\u7528</option>\\n\\n  <option value="37">DXGGZ_NG_HK_153_74 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="38">SPGGZ_NG_US_254_108 - fent - \\u542f\\u7528</option>\\n\\n  <option value="39">RYHT_NG_HK_2_194 - \\u675c\\u675c[dudu] - \\u542f\\u7528</option>\\n\\n  <option value="40">RYHT_NG_HK_83_53 - fent - \\u542f\\u7528</option>\\n\\n  <option value="41">RYCP_NG_HK_97_82 - \\u661f\\u8054[xinglian] - \\u7981\\u7528</option>\\n\\n  <option value="42">RYCP_NG_HK_8_90 - \\u661f\\u8054[xinglian] - \\u7981\\u7528</option>\\n\\n  <option value="43">RYCP_NG_HK_136_171 - \\u963f\\u91cc\\u4e91[alicloud] - \\u542f\\u7528</option>\\n\\n  <option value="44">RYCP_NG_HK_100_71 - \\u963f\\u91cc\\u4e91[alicloud] - \\u542f\\u7528</option>\\n\\n  <option value="45">RYCP_NG_HK_79_130 - fent - \\u542f\\u7528</option>\\n\\n  <option value="46">RYPAY_NG_HK_174_92 - \\u661f\\u8054[xinglian] - \\u7981\\u7528</option>\\n\\n  <option value="47">RYPAY_NG_HK_153_108 - \\u963f\\u91cc\\u4e91[alicloud] - \\u542f\\u7528</option>\\n\\n  <option value="48">RY_NG_HK_62_31 - fent - \\u542f\\u7528</option>\\n\\n  <option value="49">RY_NG_HK_77_83 - \\u661f\\u8054[xinglian] - \\u7981\\u7528</option>\\n\\n  <option value="50">RY_NG_HK_50_34 - fent - \\u7981\\u7528</option>\\n\\n  <option value="51">RY_NG_HK_33_146 - fent - \\u542f\\u7528</option>\\n\\n  <option value="52">RY_NG_HK_46_105 - fent - \\u542f\\u7528</option>\\n\\n  <option value="53">RY_NG_HK_179_5 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="54">RY_NG_HK_33_161 - fent - \\u542f\\u7528</option>\\n\\n  <option value="55">RY_NG_HK_187_122 - fent - \\u542f\\u7528</option>\\n\\n  <option value="56">RY_NG_HK_33_56 - fent - \\u542f\\u7528</option>\\n\\n  <option value="57">SPTEST_NG_HK_40_94 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="58">YSGGZ_APA_HK_5_34 - \\u675c\\u675c[dudu] - \\u542f\\u7528</option>\\n\\n  <option value="59">YSGGZ_NG_HK_64_71 - \\u675c\\u675c[dudu] - \\u542f\\u7528</option>\\n\\n  <option value="60">DX_APA_TW_148_197 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="61">DX_APA_TW_148_211 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="62">DX_DBS_TW_148_215 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="63">LE7_DBS_TW_148_199 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="64">YJF_DB_HK_47_154 - fent - \\u542f\\u7528</option>\\n\\n  <option value="65">YJF_APA_HK_239_10 - fent - \\u542f\\u7528</option>\\n\\n  <option value="66">PUB_LOG_HK_22_96 - fent - \\u542f\\u7528</option>\\n\\n  <option value="67">RY_NG_HK_62_172 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="68">YSGGZ_NG_HK_146_89 - \\u4e45\\u901f[jiusu] - \\u7981\\u7528</option>\\n\\n  <option value="69">JAVATEST_DBS_HK_5_218 - fent - \\u542f\\u7528</option>\\n\\n  <option value="70">JAVATEST_DBM_HK_6_10 - fent - \\u542f\\u7528</option>\\n\\n  <option value="71">JAVA_NODEJS_HK_77_146 - fent - \\u542f\\u7528</option>\\n\\n  <option value="72">JAVA_TOMCAT_HK_231_114 - fent - \\u542f\\u7528</option>\\n\\n  <option value="73">JAVA_DBS_HK_79_98 - fent - \\u542f\\u7528</option>\\n\\n  <option value="74">JAVA_DBM_HK_3_130 - fent - \\u542f\\u7528</option>\\n\\n  <option value="75">RY_NG_HK_242_82 - fent - \\u542f\\u7528</option>\\n\\n  <option value="76">RY_NG_HK_27_170 - fent - \\u542f\\u7528</option>\\n\\n  <option value="77">RYPAY_NG_HK_62_82 - fent - \\u542f\\u7528</option>\\n\\n  <option value="78">RYPAY_NG_HK_112_122 - fent - \\u542f\\u7528</option>\\n\\n  <option value="79">CP_NG_HK_43_240 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="80">CP_NG_HK_86_181 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="81">CP_NG_HK_153_89 - fent - \\u542f\\u7528</option>\\n\\n  <option value="82">CP_NG_HK_54_119 - fent - \\u542f\\u7528</option>\\n\\n  <option value="83">CP_NG_HK_43_219 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="84">YSGGZ_NG_HK_43_158 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="85">HT_NG_HK_134_105 - fent - \\u542f\\u7528</option>\\n\\n  <option value="86">HT_NG_HK_78_226 - fent - \\u542f\\u7528</option>\\n\\n  <option value="87">FH_SVN_AWS_53_187 - \\u4e9a\\u9a6c\\u900a\\u673a\\u623f[aws] - \\u542f\\u7528</option>\\n\\n</select>\'}, {\'block\': <Block Node: links. Contents: [<TextNode: u\'\\n        \'>, <django.template.defaulttags.SpacelessNode object at 0x077D0430>, <TextNode: u\'\\n    \'>]>}]'
2018-11-21 22:14:12,621 base.py [django.template:925] [DEBUG]- Exception while resolving variable 'can_delete_related' in template 'admin/widgets/related_widget_wrapper.html'.
Traceback (most recent call last):
  File "J:\arno\test\lib\site-packages\django\template\base.py", line 903, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [can_delete_related] in u'[{\'False\': False, \'None\': None, \'True\': True}, {u\'url_params\': u\'_to_field=id&_popup=1\', \'add_related_url\': u\'/admin/monitor/minion_t/add/\', u\'name\': \'minion_id\', \'can_add_related\': True, u\'model\': \'minion_t\', u\'rendered_widget\': u\'<select name="minion_id" multiple="multiple" id="id_minion_id">\\n  <option value="1">HT_NG_HK_84_74 - fent - \\u542f\\u7528</option>\\n\\n  <option value="2">HT_NG_HK_55_50 - fent - \\u542f\\u7528</option>\\n\\n  <option value="4">CP_NG_HK_83_36 - fent - \\u542f\\u7528</option>\\n\\n  <option value="5">CP_NG_HK_8_82 - fent - \\u542f\\u7528</option>\\n\\n  <option value="6">CP_NG_HK_85_10 - fent - \\u542f\\u7528</option>\\n\\n  <option value="9">CP_NG_HK_179_204 - \\u4f18\\u4e0e\\u4e91[youyucloud] - \\u542f\\u7528</option>\\n\\n  <option value="28">CP_NG_HK_137_13 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="11">SP_NG_HK_173_3 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="12">SP_NG_HK_55_122 - fent - \\u542f\\u7528</option>\\n\\n  <option value="13">SP_NG_HK_91_122 - fent - \\u542f\\u7528</option>\\n\\n  <option value="14">JAVATEST_TOMCAT_HK_153_113 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="15">SA-VPN-SH-101-236 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="16">SA-VPN-BJ-35-62 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="17">SA-VPN-HK-4-12 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="19">YS_NG_HK_44_202 - \\u7f51\\u65f6[wangshi] - \\u542f\\u7528</option>\\n\\n  <option value="21">YS_NG_HK_40_76 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="34">CP_NG_HK_42_48 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="23">YS_NG_HK_84_110 - \\u7f51\\u65f6[wangshi] - \\u542f\\u7528</option>\\n\\n  <option value="24">YS_NG_HK_94_40 - fent - \\u542f\\u7528</option>\\n\\n  <option value="25">YS_NG_HK_8_92 - \\u7f51\\u65f6[wangshi] - \\u542f\\u7528</option>\\n\\n  <option value="26">YSHT_NG_HK_169_9 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="27">YSHT_NG_HK_77_181 - fent - \\u7981\\u7528</option>\\n\\n  <option value="29">JAVA_NG_HK_52_98 - fent - \\u542f\\u7528</option>\\n\\n  <option value="30">JAVA_NG_HK_33_71 - fent - \\u7981\\u7528</option>\\n\\n  <option value="31">JAVA_NG_HK_91_170 - fent - \\u542f\\u7528</option>\\n\\n  <option value="32">JAVA_NG_HK_83_86 - fent - \\u7981\\u7528</option>\\n\\n  <option value="35">IMAGE_NG_HK_33_76 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="36">PUB_DNS_HK_181_165 - \\u675c\\u675c[dudu] - \\u542f\\u7528</option>\\n\\n  <option value="37">DXGGZ_NG_HK_153_74 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="38">SPGGZ_NG_US_254_108 - fent - \\u542f\\u7528</option>\\n\\n  <option value="39">RYHT_NG_HK_2_194 - \\u675c\\u675c[dudu] - \\u542f\\u7528</option>\\n\\n  <option value="40">RYHT_NG_HK_83_53 - fent - \\u542f\\u7528</option>\\n\\n  <option value="41">RYCP_NG_HK_97_82 - \\u661f\\u8054[xinglian] - \\u7981\\u7528</option>\\n\\n  <option value="42">RYCP_NG_HK_8_90 - \\u661f\\u8054[xinglian] - \\u7981\\u7528</option>\\n\\n  <option value="43">RYCP_NG_HK_136_171 - \\u963f\\u91cc\\u4e91[alicloud] - \\u542f\\u7528</option>\\n\\n  <option value="44">RYCP_NG_HK_100_71 - \\u963f\\u91cc\\u4e91[alicloud] - \\u542f\\u7528</option>\\n\\n  <option value="45">RYCP_NG_HK_79_130 - fent - \\u542f\\u7528</option>\\n\\n  <option value="46">RYPAY_NG_HK_174_92 - \\u661f\\u8054[xinglian] - \\u7981\\u7528</option>\\n\\n  <option value="47">RYPAY_NG_HK_153_108 - \\u963f\\u91cc\\u4e91[alicloud] - \\u542f\\u7528</option>\\n\\n  <option value="48">RY_NG_HK_62_31 - fent - \\u542f\\u7528</option>\\n\\n  <option value="49">RY_NG_HK_77_83 - \\u661f\\u8054[xinglian] - \\u7981\\u7528</option>\\n\\n  <option value="50">RY_NG_HK_50_34 - fent - \\u7981\\u7528</option>\\n\\n  <option value="51">RY_NG_HK_33_146 - fent - \\u542f\\u7528</option>\\n\\n  <option value="52">RY_NG_HK_46_105 - fent - \\u542f\\u7528</option>\\n\\n  <option value="53">RY_NG_HK_179_5 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="54">RY_NG_HK_33_161 - fent - \\u542f\\u7528</option>\\n\\n  <option value="55">RY_NG_HK_187_122 - fent - \\u542f\\u7528</option>\\n\\n  <option value="56">RY_NG_HK_33_56 - fent - \\u542f\\u7528</option>\\n\\n  <option value="57">SPTEST_NG_HK_40_94 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="58">YSGGZ_APA_HK_5_34 - \\u675c\\u675c[dudu] - \\u542f\\u7528</option>\\n\\n  <option value="59">YSGGZ_NG_HK_64_71 - \\u675c\\u675c[dudu] - \\u542f\\u7528</option>\\n\\n  <option value="60">DX_APA_TW_148_197 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="61">DX_APA_TW_148_211 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="62">DX_DBS_TW_148_215 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="63">LE7_DBS_TW_148_199 - \\u53f0\\u6e7e\\u673a\\u623f[taiwan] - \\u542f\\u7528</option>\\n\\n  <option value="64">YJF_DB_HK_47_154 - fent - \\u542f\\u7528</option>\\n\\n  <option value="65">YJF_APA_HK_239_10 - fent - \\u542f\\u7528</option>\\n\\n  <option value="66">PUB_LOG_HK_22_96 - fent - \\u542f\\u7528</option>\\n\\n  <option value="67">RY_NG_HK_62_172 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="68">YSGGZ_NG_HK_146_89 - \\u4e45\\u901f[jiusu] - \\u7981\\u7528</option>\\n\\n  <option value="69">JAVATEST_DBS_HK_5_218 - fent - \\u542f\\u7528</option>\\n\\n  <option value="70">JAVATEST_DBM_HK_6_10 - fent - \\u542f\\u7528</option>\\n\\n  <option value="71">JAVA_NODEJS_HK_77_146 - fent - \\u542f\\u7528</option>\\n\\n  <option value="72">JAVA_TOMCAT_HK_231_114 - fent - \\u542f\\u7528</option>\\n\\n  <option value="73">JAVA_DBS_HK_79_98 - fent - \\u542f\\u7528</option>\\n\\n  <option value="74">JAVA_DBM_HK_3_130 - fent - \\u542f\\u7528</option>\\n\\n  <option value="75">RY_NG_HK_242_82 - fent - \\u542f\\u7528</option>\\n\\n  <option value="76">RY_NG_HK_27_170 - fent - \\u542f\\u7528</option>\\n\\n  <option value="77">RYPAY_NG_HK_62_82 - fent - \\u542f\\u7528</option>\\n\\n  <option value="78">RYPAY_NG_HK_112_122 - fent - \\u542f\\u7528</option>\\n\\n  <option value="79">CP_NG_HK_43_240 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="80">CP_NG_HK_86_181 - \\u661f\\u8054[xinglian] - \\u542f\\u7528</option>\\n\\n  <option value="81">CP_NG_HK_153_89 - fent - \\u542f\\u7528</option>\\n\\n  <option value="82">CP_NG_HK_54_119 - fent - \\u542f\\u7528</option>\\n\\n  <option value="83">CP_NG_HK_43_219 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="84">YSGGZ_NG_HK_43_158 - \\u4e45\\u901f[jiusu] - \\u542f\\u7528</option>\\n\\n  <option value="85">HT_NG_HK_134_105 - fent - \\u542f\\u7528</option>\\n\\n  <option value="86">HT_NG_HK_78_226 - fent - \\u542f\\u7528</option>\\n\\n  <option value="87">FH_SVN_AWS_53_187 - \\u4e9a\\u9a6c\\u900a\\u673a\\u623f[aws] - \\u542f\\u7528</option>\\n\\n</select>\'}, {\'block\': <Block Node: links. Contents: [<TextNode: u\'\\n        \'>, <django.template.defaulttags.SpacelessNode object at 0x077D0430>, <TextNode: u\'\\n    \'>]>}]'
2018-11-21 22:14:12,650 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_svn_master_t`.`id`, `monitor_svn_master_t`.`name`, `monitor_svn_master_t`.`minion_id_id`, `monitor_svn_master_t`.`gray_env`, `monitor_svn_master_t`.`online_env`, `monitor_svn_master_t`.`rollback` FROM `monitor_svn_master_t`; args=()
2018-11-21 22:14:12,678 utils.py [django.db.backends:91] [DEBUG]- (0.028) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` WHERE `monitor_minion_t`.`id` = 87; args=(87,)
2018-11-21 22:14:12,698 base.py [django.template:925] [DEBUG]- Exception while resolving variable 'can_delete_related' in template 'admin/widgets/related_widget_wrapper.html'.
Traceback (most recent call last):
  File "J:\arno\test\lib\site-packages\django\template\base.py", line 903, in _resolve_lookup
    (bit, current))  # missing attribute
VariableDoesNotExist: Failed lookup for key [can_delete_related] in u'[{\'False\': False, \'None\': None, \'True\': True}, {u\'url_params\': u\'_to_field=id&_popup=1\', \'add_related_url\': u\'/admin/monitor/svn_master_t/add/\', u\'name\': \'svn_master\', \'can_change_related\': True, \'can_add_related\': True, u\'model\': \'svn_master_t\', \'change_related_template_url\': u\'/admin/monitor/svn_master_t/__fk__/change/\', u\'rendered_widget\': u\'<select name="svn_master" id="id_svn_master">\\n  <option value="">---------</option>\\n\\n  <option value="2" selected>\\u51e4\\u51f0\\u4ee3\\u7801 - FH_SVN_AWS_53_187</option>\\n\\n</select>\'}, {\'block\': <Block Node: links. Contents: [<TextNode: u\'\\n        \'>, <django.template.defaulttags.SpacelessNode object at 0x077CA4B0>, <TextNode: u\'\\n    \'>]>}]'
2018-11-21 22:14:13,095 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jia88tt6y6704w6b6dmwk75pnszbi2k1' AND `django_session`.`expire_date` > '2018-11-21 22:14:12'); args=('jia88tt6y6704w6b6dmwk75pnszbi2k1', u'2018-11-21 22:14:12')
2018-11-21 22:14:13,124 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-21 22:14:20,707 saltapi.py [django:68] [INFO]- FH_SVN_AWS_53_187 "[u'python /home/centos/rsync/httpd/lottery_code_onlineEnv.py', 'env={"LC_ALL": "en_US.UTF-8"}']": 200
